tract_geoid,destination_id,proxy_min_minutes,proxy_max_minutes,proxy_count
13089020300,osm-node-367913244,70.31666666666666,92.3,5
13089020300,osm-node-367913251,43.05,63.05,5
13089020300,osm-node-367913254,55.016666666666666,70.01666666666667,5
13089020300,osm-node-367913296,44.88333333333333,74.16666666666667,5
13089020300,osm-node-367913297,59.4,82.4,5
13089020300,osm-node-367913299,19.266666666666666,51.63333333333333,5
13089020300,osm-node-367913320,53.833333333333336,85.83333333333333,5
13089020300,osm-node-4237695952,38.4,64.66666666666667,5
13089020300,osm-node-4864504354,46.93333333333333,66.93333333333334,5
13089020300,osm-node-7211662360,44.166666666666664,74.16666666666667,5
13089020300,osm-node-8113135530,34.78333333333333,61.88333333333333,5
13089020300,osm-node-871146178,27.1,47.1,5
13089020300,osm-node-8825648847,55.083333333333336,87.78333333333333,5
13089020300,osm-node-9462998941,47.06666666666667,72.06666666666666,5
13089020300,osm-relation-3612501,41.583333333333336,66.58333333333333,5
13089020300,osm-relation-3669728,66.46666666666667,94.88333333333334,5
13089020300,osm-relation-5675786,34.983333333333334,59.983333333333334,5
13089020300,osm-way-112921497,55.95,67.95,5
13089020300,osm-way-1221469441,43.96666666666667,73.96666666666667,5
13089020300,osm-way-1263059302,42.53333333333333,71.01666666666667,5
13089020300,osm-way-1311902697,41.483333333333334,66.48333333333333,5
13089020300,osm-way-173532783,36.2,61.96666666666667,5
13089020300,osm-way-208158659,44.95,74.23333333333333,5
13089020300,osm-way-219331009,38.0,63.61666666666667,5
13089020300,osm-way-231748291,67.0,82.0,5
13089020300,osm-way-234732964,44.81666666666667,69.81666666666666,5
13089020300,osm-way-234942606,40.93333333333333,65.93333333333334,5
13089020300,osm-way-252608923,33.7,58.7,5
13089020300,osm-way-268001356,69.51666666666667,90.65,5
13089020300,osm-way-269246999,72.88333333333334,85.91666666666667,5
13089020300,osm-way-269542129,54.333333333333336,79.33333333333333,5
13089020300,osm-way-269542737,62.983333333333334,92.98333333333332,5
13089020300,osm-way-269548092,67.06666666666666,88.61666666666666,5
13089020300,osm-way-269999028,44.733333333333334,68.81666666666666,5
13089020300,osm-way-270010150,61.35,79.85,5
13089020300,osm-way-270358285,43.06666666666667,68.06666666666666,5
13089020300,osm-way-270474813,43.15,68.15,5
13089020300,osm-way-270486467,47.78333333333333,67.78333333333333,5
13089020300,osm-way-270493876,29.6,54.6,5
13089020300,osm-way-270494085,27.033333333333335,52.03333333333333,5
13089020300,osm-way-270494114,32.4,57.4,5
13089020300,osm-way-270497388,36.28333333333333,61.28333333333333,5
13089020300,osm-way-270880929,31.016666666666666,56.016666666666666,5
13089020300,osm-way-272195210,44.666666666666664,71.36666666666666,5
13089020300,osm-way-272205524,67.38333333333334,88.01666666666667,5
13089020300,osm-way-273055240,57.21666666666667,78.21666666666667,5
13089020300,osm-way-275809609,70.38333333333334,92.36666666666666,5
13089020300,osm-way-343312205,64.66666666666667,95.26666666666668,5
13089020300,osm-way-348402902,38.4,64.66666666666667,5
13089020300,osm-way-34845384,61.1,101.1,5
13089020300,osm-way-366848935,79.36666666666666,79.36666666666666,5
13089020300,osm-way-388806051,62.9,92.9,5
13089020300,osm-way-40860251,57.5,69.5,5
13089020300,osm-way-40929757,72.21666666666667,94.5,5
13089020300,osm-way-41169860,55.15,67.15,5
13089020300,osm-way-494707290,66.55,94.96666666666668,5
13089020300,osm-way-494884355,55.03333333333333,67.03333333333333,5
13089020300,osm-way-494947781,33.583333333333336,61.21666666666667,5
13089020300,osm-way-51291333,28.866666666666667,48.86666666666667,5
13089020300,osm-way-51301407,27.016666666666666,47.016666666666666,5
13089020300,osm-way-51302619,54.2,66.2,5
13089020300,osm-way-51311379,48.38333333333333,60.1,5
13089020300,osm-way-61494982,55.45,67.45,5
13089020300,osm-way-692240855,43.86666666666667,76.25,5
13089020300,osm-way-886340463,41.55,66.55,5
13089020300,osm-way-933073925,62.46666666666667,92.46666666666668,5
13089020300,osm-way-98280771,58.55,70.55,5
13089020500,osm-node-10834410890,62.56666666666667,62.56666666666667,5
13089020500,osm-node-10834436435,38.75,48.75,5
13089020500,osm-node-11296519692,25.55,47.78333333333333,5
13089020500,osm-node-11803467005,34.1,43.31666666666667,5
13089020500,osm-node-11810428451,32.55,42.55,5
13089020500,osm-node-11874720088,48.833333333333336,48.833333333333336,5
13089020500,osm-node-12124841474,48.45,57.9,5
13089020500,osm-node-12136141359,36.13333333333333,46.13333333333333,5
13089020500,osm-node-1259091133,65.6,65.6,5
13089020500,osm-node-12619410960,38.05,45.5,5
13089020500,osm-node-12623995967,38.7,48.7,5
13089020500,osm-node-12776430676,28.266666666666666,38.266666666666666,5
13089020500,osm-node-12800526801,62.46666666666667,79.15,5
13089020500,osm-node-13019491858,39.93333333333333,49.93333333333333,5
13089020500,osm-node-13062596546,66.95,66.95,5
13089020500,osm-node-13070138146,38.25,48.25,5
13089020500,osm-node-13076662890,32.46666666666667,41.61666666666667,5
13089020500,osm-node-13132027046,30.466666666666665,40.46666666666667,5
13089020500,osm-node-13305337619,44.35,54.7,5
13089020500,osm-node-13305370788,40.45,50.45,5
13089020500,osm-node-13515490416,10.316666666666666,20.166666666666668,5
13089020500,osm-node-13599896277,47.96666666666667,58.96666666666667,5
13089020500,osm-node-14080656819,18.783333333333335,21.5,5
13089020500,osm-node-1595646778,53.583333333333336,53.583333333333336,5
13089020500,osm-node-1748936232,38.03333333333333,47.766666666666666,5
13089020500,osm-node-2277885174,38.71666666666667,48.71666666666667,5
13089020500,osm-node-358780362,54.6,54.6,5
13089020500,osm-node-358780376,64.36666666666666,64.36666666666666,5
13089020500,osm-node-367913112,38.666666666666664,48.666666666666664,5
13089020500,osm-node-367913209,72.93333333333334,84.55,5
13089020500,osm-node-367913219,38.28333333333333,48.28333333333333,5
13089020500,osm-node-367913232,73.86666666666666,73.86666666666666,5
13089020500,osm-node-367913236,49.86666666666667,54.983333333333334,5
13089020500,osm-node-367913237,49.96666666666667,64.96666666666667,5
13089020500,osm-node-367913244,62.3,70.31666666666666,5
13089020500,osm-node-367913251,18.633333333333333,23.05,5
13089020500,osm-node-367913254,40.016666666666666,52.18333333333333,5
13089020500,osm-node-367913296,44.88333333333333,51.9,5
13089020500,osm-node-367913297,54.483333333333334,71.23333333333333,5
13089020500,osm-node-367913299,16.633333333333333,23.65,5
13089020500,osm-node-367913320,53.833333333333336,80.61666666666666,5
13089020500,osm-node-4237695952,35.53333333333333,42.416666666666664,5
13089020500,osm-node-4864504354,36.93333333333333,46.93333333333333,5
13089020500,osm-node-7211662360,44.166666666666664,69.0,5
13089020500,osm-node-8113135530,31.933333333333337,41.88333333333333,5
